route,trip_count,pct_of_total
Lake Merritt BART Station → Bay Pl at Vernon St,32,0.0183145990247476
Spear St at Folsom St → The Embarcadero at Sansome St,32,0.0183145990247476
Powell St BART Station (Market St at 5th St) → 11th St at Bryant St,32,0.0183145990247476
Lake Merritt BART Station → Grand Ave at Perkins St,32,0.0183145990247476
Ninth St at Parker St → Ashby BART Station,32,0.0183145990247476
El Embarcadero at Grand Ave → 10th St at Fallon St,32,0.0183145990247476
McAllister St at Baker St → San Francisco Public Library (Grove St at Hyde St),32,0.0183145990247476
4th St at 16th St → Howard St at Beale St,32,0.0183145990247476
Rhode Island St at 17th St → 4th St at 16th St,32,0.0183145990247476
San Francisco Caltrain (Townsend St at 4th St) → Davis St at Jackson St,32,0.0183145990247476
Townsend St at 7th St → San Francisco Ferry Building (Harry Bridges Plaza),32,0.0183145990247476
Mechanics Monument Plaza (Market St at Bush St) → The Embarcadero at Sansome St,32,0.0183145990247476
Powell St BART Station (Market St at 5th St) → 8th St at Brannan St,32,0.0183145990247476
Market St at 10th St → Valencia St at 16th St,32,0.0183145990247476
Broadway at Battery St → Montgomery St BART Station (Market St at 2nd St),32,0.0183145990247476
The Embarcadero at Vallejo St → San Francisco Caltrain Station 2  (Townsend St at 4th St),32,0.0183145990247476
San Francisco Caltrain Station 2  (Townsend St at 4th St) → 8th St at Ringold St,32,0.0183145990247476
West Oakland BART Station → Webster St at 2nd St,32,0.0183145990247476
Russell St at College Ave → Bancroft Way at Telegraph Ave,31,0.01774226780522424
San Francisco Public Library (Grove St at Hyde St) → 7th St at Brannan St,31,0.01774226780522424
Broadway at Kearny → Post St at Kearny St,31,0.01774226780522424
Webster St at O'Farrell St → Laguna St at Hayes St,31,0.01774226780522424
Market St at 10th St → Folsom St at 3rd St,31,0.01774226780522424
Church St at Duboce Ave → San Francisco Caltrain Station 2  (Townsend St at 4th St),31,0.01774226780522424
S Park St at 3rd St → Beale St at Harrison St,31,0.01774226780522424
Potrero Ave and Mariposa St → Division St at Potrero Ave,31,0.01774226780522424
Channing Way at Shattuck Ave → Downtown Berkeley BART,31,0.01774226780522424
4th St at 16th St → 4th St at Mission Bay Blvd S,31,0.01774226780522424
24th St at Bartlett St → 29th St at Church St,31,0.01774226780522424
Broadway at Battery St → The Embarcadero at Bryant St,31,0.01774226780522424
Derby St at College Ave → Telegraph Ave at Carleton St,31,0.01774226780522424
San Francisco Ferry Building (Harry Bridges Plaza) → 22nd St Caltrain Station,31,0.01774226780522424
Embarcadero BART Station (Beale St at Market St) → The Embarcadero at Vallejo St,31,0.01774226780522424
4th St at Mission Bay Blvd S → Rhode Island St at 17th St,31,0.01774226780522424
Sanchez St at 15th St → Pierce St at Haight St,31,0.01774226780522424
1st St at Folsom St → Howard St at Mary St,31,0.01774226780522424
Virginia St at Shattuck Ave → Hearst Ave at Euclid Ave,31,0.01774226780522424
Townsend St at 7th St → San Francisco Public Library (Grove St at Hyde St),31,0.01774226780522424
Folsom St at 9th St → Folsom St at 3rd St,31,0.01774226780522424
Powell St BART Station (Market St at 4th St) → Howard St at 8th St,31,0.01774226780522424
3rd St at Townsend St → Yerba Buena Center for the Arts (Howard St at 3rd St),31,0.01774226780522424
Union Square (Powell St at Post St) → Howard St at 2nd St,31,0.01774226780522424
Telegraph Ave at 19th St → Telegraph Ave at 23rd St,31,0.01774226780522424
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Howard St at Mary St,31,0.01774226780522424
Howard St at Beale St → Powell St BART Station (Market St at 4th St),31,0.01774226780522424
Mississippi St at 17th St → Berry St at 4th St,31,0.01774226780522424
Haste St at College Ave → College Ave at Alcatraz Ave,31,0.01774226780522424
Howard St at Beale St → Howard St at 8th St,31,0.01774226780522424
Montgomery St BART Station (Market St at 2nd St) → China Basin St at 3rd St,31,0.01774226780522424
Market St at 10th St → Commercial St at Montgomery St,31,0.01774226780522424
Market St at 10th St → Valencia St at 22nd St,31,0.01774226780522424
4th St at 16th St → The Embarcadero at Steuart St,31,0.01774226780522424
8th St at Ringold St → 5th St at Folsom,31,0.01774226780522424
Townsend St at 5th St → Division St at Potrero Ave,31,0.01774226780522424
Spear St at Folsom St → Mission Bay Kids Park,31,0.01774226780522424
San Francisco Caltrain (Townsend St at 4th St) → Folsom St at 9th St,31,0.01774226780522424
The Embarcadero at Steuart St → Mission Bay Kids Park,31,0.01774226780522424
Davis St at Jackson St → San Francisco Caltrain Station 2  (Townsend St at 4th St),31,0.01774226780522424
Jones St at Post St → Howard St at 2nd St,31,0.01774226780522424
Jones St at Post St → Market St at 10th St,31,0.01774226780522424
Koshland Park → Powell St BART Station (Market St at 4th St),31,0.01774226780522424
Berkeley Civic Center → Vine St at Shattuck Ave,31,0.01774226780522424
Townsend St at 7th St → Beale St at Harrison St,31,0.01774226780522424
Powell St BART Station (Market St at 5th St) → Union Square (Powell St at Post St),31,0.01774226780522424
Howard St at Mary St → Market St at 10th St,31,0.01774226780522424
San Francisco Caltrain (Townsend St at 4th St) → 8th St at Brannan St,31,0.01774226780522424
Alcatraz Ave at Shattuck Ave → Ashby BART Station,30,0.017169936585700877
Madison St at 17th St → Frank H Ogawa Plaza,30,0.017169936585700877
Embarcadero BART Station (Beale St at Market St) → Davis St at Jackson St,30,0.017169936585700877
Mechanics Monument Plaza (Market St at Bush St) → Berry St at 4th St,30,0.017169936585700877
Valencia St at 22nd St → Valencia St at Cesar Chavez St,30,0.017169936585700877
Lombard St at Columbus Ave → Washington St at Kearny St,30,0.017169936585700877
Valencia St at Cesar Chavez St → Valencia St at 21st St,30,0.017169936585700877
Powell St BART Station (Market St at 4th St) → Howard St at Beale St,30,0.017169936585700877
Broadway at Kearny → San Francisco Ferry Building (Harry Bridges Plaza),30,0.017169936585700877
4th St at 16th St → Rhode Island St at 17th St,30,0.017169936585700877
Esprit Park → Irwin St at 8th St,30,0.017169936585700877
Davis St at Jackson St → Beale St at Harrison St,30,0.017169936585700877
The Embarcadero at Sansome St → Montgomery St BART Station (Market St at 2nd St),30,0.017169936585700877
4th St at Mission Bay Blvd S → Montgomery St BART Station (Market St at 2nd St),30,0.017169936585700877
Cyril Magnin St at Ellis St → Market St at 10th St,30,0.017169936585700877
Jones St at Post St → Civic Center/UN Plaza BART Station (Market St at McAllister St),30,0.017169936585700877
San Francisco Ferry Building (Harry Bridges Plaza) → Bryant St at 2nd St,30,0.017169936585700877
Fell St at Stanyan St → Broderick St at Oak St,30,0.017169936585700877
Oregon St at Adeline St → Parker St at Fulton St,30,0.017169936585700877
Paseo De San Antonio at 2nd St → Morrison Ave at Julian St,30,0.017169936585700877
The Embarcadero at Vallejo St → Embarcadero BART Station (Beale St at Market St),30,0.017169936585700877
San Jose Diridon Station → Fountain Alley at S 2nd St,30,0.017169936585700877
Rhode Island St at 17th St → 4th St at Mission Bay Blvd S,30,0.017169936585700877
Folsom St at 13th St → Market St at 10th St,30,0.017169936585700877
8th St at Brannan St → Powell St BART Station (Market St at 5th St),30,0.017169936585700877
15th St at Potrero Ave → Beale St at Harrison St,30,0.017169936585700877
3rd St at Townsend St → Salesforce Transit Center (Natoma St at 2nd St),30,0.017169936585700877
Mission Playground → Valencia St at 24th St,30,0.017169936585700877
McAllister St at Baker St → Powell St BART Station (Market St at 4th St),30,0.017169936585700877
Rhode Island St at 17th St → 22nd St Caltrain Station,30,0.017169936585700877
Washington St at Kearny St → Steuart St at Market St,30,0.017169936585700877
Powell St BART Station (Market St at 4th St) → Folsom St at 3rd St,30,0.017169936585700877
Howard St at Beale St → Townsend St at 5th St,30,0.017169936585700877
Mechanics Monument Plaza (Market St at Bush St) → San Francisco Ferry Building (Harry Bridges Plaza),30,0.017169936585700877
Hyde St at Post St → San Francisco Caltrain Station 2  (Townsend St at 4th St),30,0.017169936585700877
Telegraph Ave at Alcatraz Ave → Ashby BART Station,30,0.017169936585700877
Bancroft Way at Telegraph Ave → Virginia St at Shattuck Ave,30,0.017169936585700877
Ashby BART Station → Oregon St at Adeline St,30,0.017169936585700877
Market St at 10th St → Spear St at Folsom St,30,0.017169936585700877
San Francisco Ferry Building (Harry Bridges Plaza) → Yerba Buena Center for the Arts (Howard St at 3rd St),30,0.017169936585700877
Union Square (Powell St at Post St) → Lombard St at Columbus Ave,30,0.017169936585700877
Esprit Park → Mississippi St at 17th St,30,0.017169936585700877
Grand Ave at Webster St → Lakeshore Ave at Trestle Glen Rd,30,0.017169936585700877
Mission Bay Kids Park → Powell St BART Station (Market St at 4th St),30,0.017169936585700877
34th St at Telegraph Ave → MacArthur BART Station,30,0.017169936585700877
7th St at Brannan St → Market St at 10th St,30,0.017169936585700877
Market St at 10th St → 3rd St at Townsend St,30,0.017169936585700877
29th St at Church St → 24th St at Bartlett St,30,0.017169936585700877
24th St at Chattanooga St → Valencia St at 24th St,29,0.016597605366177513
Sanchez St at 15th St → Market St at 10th St,29,0.016597605366177513
San Jose Diridon Station → San Pedro Square,29,0.016597605366177513
17th & Folsom Street Park (17th St at Folsom St) → Folsom St at 3rd St,29,0.016597605366177513
5th St at Virginia St → Santa Clara St at 7th St,29,0.016597605366177513
Market St at Franklin St → Powell St BART Station (Market St at 4th St),29,0.016597605366177513
Powell St BART Station (Market St at 5th St) → Market St at Dolores St,29,0.016597605366177513
Harrison St at 20th St → 16th St Mission BART,29,0.016597605366177513
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Townsend St at 5th St,29,0.016597605366177513
Broadway at Battery St → Clay St at Battery St,29,0.016597605366177513
San Francisco City Hall (Polk St at Grove St) → San Francisco Caltrain Station 2  (Townsend St at 4th St),29,0.016597605366177513
The Embarcadero at Steuart St → San Francisco Ferry Building (Harry Bridges Plaza),29,0.016597605366177513
4th St at Mission Bay Blvd S → The Embarcadero at Steuart St,29,0.016597605366177513
Market St at 10th St → Folsom St at 15th St,29,0.016597605366177513
Frank H Ogawa Plaza → 14th St at Mandela Pkwy,29,0.016597605366177513
Howard St at Beale St → 4th St at 16th St,29,0.016597605366177513
3rd St at Townsend St → Post St at Kearny St,29,0.016597605366177513
Howard St at 8th St → Montgomery St BART Station (Market St at 2nd St),29,0.016597605366177513
San Francisco City Hall (Polk St at Grove St) → San Francisco City Hall (Polk St at Grove St),29,0.016597605366177513
Bancroft Way at Telegraph Ave → Berkeley Civic Center,29,0.016597605366177513
S Van Ness Ave at Market St → Powell St BART Station (Market St at 5th St),29,0.016597605366177513
3rd St at Townsend St → The Embarcadero at Vallejo St,29,0.016597605366177513
Post St at Kearny St → Berry St at 4th St,29,0.016597605366177513
Powell St BART Station (Market St at 4th St) → Powell St BART Station (Market St at 5th St),29,0.016597605366177513
California St at University Ave → Downtown Berkeley BART,29,0.016597605366177513
The Embarcadero at Bryant St → Commercial St at Montgomery St,29,0.016597605366177513
Guerrero Park → Valencia St at 24th St,29,0.016597605366177513
5th St at Virginia St → 5th St at Virginia St,29,0.016597605366177513
Lombard St at Columbus Ave → Berry St at 4th St,29,0.016597605366177513
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Division St at Potrero Ave,29,0.016597605366177513
Howard St at 8th St → Powell St BART Station (Market St at 4th St),29,0.016597605366177513
San Francisco Caltrain (Townsend St at 4th St) → The Embarcadero at Vallejo St,29,0.016597605366177513
Valencia St at 22nd St → Market St at 10th St,29,0.016597605366177513
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Bryant St at 15th St,29,0.016597605366177513
Montgomery St BART Station (Market St at 2nd St) → Spear St at Folsom St,29,0.016597605366177513
The Embarcadero at Steuart St → China Basin St at 3rd St,29,0.016597605366177513
Powell St BART Station (Market St at 4th St) → Mission Bay Kids Park,29,0.016597605366177513
Mission Bay Kids Park → Steuart St at Market St,29,0.016597605366177513
Folsom St at 3rd St → Howard St at 8th St,29,0.016597605366177513
Dover St at 57th St → Ashby BART Station,29,0.016597605366177513
Bay Pl at Vernon St → Grand Ave at Perkins St,29,0.016597605366177513
Adeline St at 40th St → MacArthur BART Station,29,0.016597605366177513
Townsend St at 7th St → McCoppin St at Valencia St,29,0.016597605366177513
San Jose Diridon Station → Paseo De San Antonio at 2nd St,29,0.016597605366177513
The Embarcadero at Sansome St → Market St at 10th St,29,0.016597605366177513
Broadway at Battery St → Powell St BART Station (Market St at 4th St),29,0.016597605366177513
Beale St at Harrison St → Yerba Buena Center for the Arts (Howard St at 3rd St),29,0.016597605366177513
Bushrod Park → Ashby BART Station,29,0.016597605366177513
Frank H Ogawa Plaza → Webster St at 2nd St,29,0.016597605366177513
4th St at Harrison St → Powell St BART Station (Market St at 5th St),29,0.016597605366177513
San Francisco Caltrain Station 2  (Townsend St at 4th St) → 2nd St at Townsend St,29,0.016597605366177513
Union Square (Powell St at Post St) → San Francisco Caltrain Station 2  (Townsend St at 4th St),29,0.016597605366177513
San Fernando St at 7th St → San Fernando St at 4th St,29,0.016597605366177513
